Symbol,dividend_yield,dividend_rate,payout_ratio,ex_dividend_date,last_dividend,dividend_count_1y,total_dividends_1y
SPRX,0.0,0.0,0.0,N/A,0.053,0,0.0
SPRY,0.0,0.0,0.0,N/A,0.0,0,0.0
SPSC,0.0,0.0,0.0,N/A,0.0,0,0.0
SPT,0.0,0.0,0.0,N/A,0.0,0,0.0
SPTX,0.0,0.0,0.0,N/A,0.0,0,0.0
SPWH,0.0,0.0,0.0,N/A,0.0,0,0.0
SPWR,0.0,0.0,0.0,N/A,0.0,0,0.0
SPWRW,0.0,0.0,0.0,N/A,0.0,0,0.0
SPXD,0.0,0.0,0.0,N/A,0.091,0,0.0
SPYQ,0.0,0.0,0.0,N/A,0.271,0,0.0
SQFT,0.0,0.0,0.0,2023-12-14,0.23,0,0.0
SQFTP,5419.0,2.34,0.0,2025-12-30,0.195,0,0.0
SQFTW,0.0,0.0,0.0,N/A,0.0,0,0.0
SQLV,100.0,0.0,0.0,N/A,0.115,0,0.0
SQQQ,1219.0,0.0,0.0,N/A,0.638,0,0.0
SQS,0.0,0.0,0.0,N/A,0.0,0,0.0
SRAD,0.0,0.0,0.0,N/A,0.0,0,0.0
SRBK,108.0,0.2,34.48,2026-03-30,0.05,0,0.0
SRCE,236.0,1.72,23.93,2026-05-04,0.43,0,0.0
SRET,785.0,0.0,0.0,N/A,0.153,0,0.0
SRPT,0.0,0.0,0.0,N/A,0.0,0,0.0
SRRK,0.0,0.0,0.0,N/A,0.0,0,0.0
SRTA,0.0,0.0,0.0,N/A,0.0,0,0.0
SRTS,0.0,0.0,0.0,N/A,0.0,0,0.0
SRZN,0.0,0.0,0.0,N/A,0.0,0,0.0
SRZNW,0.0,0.0,0.0,N/A,0.0,0,0.0
SSAC,0.0,0.0,0.0,N/A,0.0,0,0.0
SSACU,0.0,0.0,0.0,N/A,0.0,0,0.0
SSBI,0.0,0.0,0.0,2024-10-02,0.04,0,0.0
SSEA,0.0,0.0,0.0,N/A,0.0,0,0.0
SSEAU,0.0,0.0,0.0,N/A,0.0,0,0.0
SSII,0.0,0.0,0.0,N/A,0.0,0,0.0
SSM,0.0,0.0,0.0,N/A,0.0,0,0.0
SSNC,159.0,1.08,32.92,2026-05-31,0.27,0,0.0
SSP,0.0,0.0,0.0,2020-12-13,0.0376,0,0.0
SSRM,0.0,0.0,0.0,2023-11-09,0.07,0,0.0
SSS,0.0,0.0,0.0,N/A,0.013,0,0.0
SSSS,351.0,0.5,7.15,2025-11-20,0.25,0,0.0
SSSSL,0.0,0.0,0.0,N/A,0.375,0,0.0
SSTI,0.0,0.0,0.0,N/A,0.0,0,0.0
SSYS,0.0,0.0,0.0,N/A,0.0,0,0.0
STAA,0.0,0.0,0.0,N/A,0.0,0,0.0
STAK,0.0,0.0,0.0,N/A,0.0,0,0.0
STBA,336.0,1.48,39.33,2026-05-13,0.37,0,0.0
STEP,383.0,1.67,167.21,2026-06-14,0.28,0,0.0
STEX,0.0,0.0,0.0,N/A,0.0,0,0.0
STFS,0.0,0.0,0.0,N/A,0.0,0,0.0
STGW,0.0,0.0,0.0,N/A,0.21,0,0.0
STHO,0.0,0.0,0.0,N/A,0.0,0,0.0
STI,0.0,0.0,0.0,N/A,0.0,0,0.0
STIM,0.0,0.0,0.0,N/A,0.0,0,0.0
STKE,0.0,0.0,0.0,2016-11-17,0.0,0,0.0
STKH,0.0,0.0,0.0,N/A,0.0,0,0.0
STKS,0.0,0.0,0.0,N/A,0.0,0,0.0
STLD,77.0,2.12,21.76,2026-06-29,0.53,0,0.0
STNC,93.0,0.0,0.0,N/A,0.337,0,0.0
STNE,0.0,0.0,0.0,2026-04-23,2.53,0,0.0
STOK,0.0,0.0,0.0,N/A,0.0,0,0.0
STRA,303.0,2.4,42.48,2026-05-21,0.6,0,0.0
STRC,1215.0,11.5,0.0,2026-06-14,0.958,0,0.0
STRD,1448.0,10.0,0.0,2026-06-14,2.5,0,0.0
STRF,1044.0,10.0,0.0,2026-06-14,2.5,0,0.0
STRK,1170.0,8.0,0.0,2026-06-14,2.0,0,0.0
STRL,0.0,0.0,0.0,1998-12-22,0.0,0,0.0
STRO,0.0,0.0,0.0,N/A,0.0,0,0.0
STRR,0.0,0.0,0.0,2016-06-09,0.5,0,0.0
STRRP,1029.0,1.0,0.0,2026-05-31,0.25,0,0.0
STRS,0.0,0.0,0.0,2022-09-15,4.67,0,0.0
STRT,0.0,0.0,0.0,2020-03-11,0.14,0,0.0
STRZ,0.0,0.0,0.0,N/A,0.0,0,0.0
STTK,0.0,0.0,0.0,N/A,0.0,0,0.0
STX,31.0,2.96,27.7,2026-06-23,0.74,0,0.0
SUGP,0.0,0.0,0.0,N/A,0.0,0,0.0
SUIG,0.0,0.0,0.0,2021-10-13,0.2252,0,0.0
SUIS,0.0,0.0,0.0,N/A,0.0,0,0.0
SUJA,0.0,0.0,0.0,N/A,0.0,0,0.0
SUMA,0.0,0.0,0.0,N/A,0.0,0,0.0
SUMAU,0.0,0.0,0.0,N/A,0.0,0,0.0
SUNE,0.0,0.0,0.0,N/A,2100000.0,0,0.0
SUNS,1413.0,1.2,122.45,2026-03-30,0.3,0,0.0
SUPN,0.0,0.0,0.0,N/A,0.0,0,0.0
SUPP,30.0,0.0,0.0,N/A,0.246,0,0.0
SUPX,0.0,0.0,0.0,N/A,0.0,0,0.0
SURG,0.0,0.0,0.0,N/A,0.0,0,0.0
SUSB,451.0,0.0,0.0,N/A,0.084,0,0.0
SUSC,445.0,0.0,0.0,N/A,0.089,0,0.0
SUSL,92.0,0.0,0.0,N/A,0.299,0,0.0
SVA,0.0,0.0,0.0,N/A,55.0,0,0.0
SVAC,0.0,0.0,0.0,N/A,0.0,0,0.0
SVACU,0.0,0.0,0.0,N/A,0.0,0,0.0
SVACW,0.0,0.0,0.0,N/A,0.0,0,0.0
SVAQ,0.0,0.0,0.0,N/A,0.0,0,0.0
SVAQU,0.0,0.0,0.0,N/A,0.0,0,0.0
SVC,241.0,0.04,466.67,2026-04-20,0.01,0,0.0
SVCC,0.0,0.0,0.0,N/A,0.0,0,0.0
SVCCU,0.0,0.0,0.0,N/A,0.0,0,0.0
SVCCW,0.0,0.0,0.0,N/A,0.0,0,0.0
SVCO,0.0,0.0,0.0,N/A,0.0,0,0.0
SVIV,0.0,0.0,0.0,N/A,0.0,0,0.0
SVIVU,0.0,0.0,0.0,N/A,0.0,0,0.0
SVRA,0.0,0.0,0.0,N/A,0.0,0,0.0
SVRE,0.0,0.0,0.0,N/A,0.0,0,0.0
SVREW,0.0,0.0,0.0,N/A,0.0,0,0.0
SVRN,0.0,0.0,0.0,2022-08-10,10000.0,0,0.0
SWAG,0.0,0.0,0.0,N/A,0.0,0,0.0
SWAGW,0.0,0.0,0.0,N/A,0.0,0,0.0
SWBI,350.0,0.52,216.67,2026-03-18,0.13,0,0.0
SWIM,0.0,0.0,0.0,N/A,0.0,0,0.0
SWKHL,0.0,0.0,0.0,N/A,0.563,0,0.0
SWKS,352.0,2.84,117.92,2026-05-25,0.71,0,0.0
SWMR,0.0,0.0,0.0,N/A,0.0,0,0.0
SWP,394.0,0.0,0.0,N/A,0.633,0,0.0
SWVL,0.0,0.0,0.0,N/A,0.0,0,0.0
SWVLW,0.0,0.0,0.0,N/A,0.0,0,0.0
SXTC,0.0,0.0,0.0,N/A,0.0,0,0.0
SXTP,0.0,0.0,0.0,N/A,0.0,0,0.0
SXTPW,0.0,0.0,0.0,N/A,0.0,0,0.0
SY,0.0,0.0,0.0,2025-04-07,0.027,0,0.0
SYBT,184.0,1.28,26.13,2026-06-14,0.32,0,0.0
SYM,0.0,0.0,0.0,N/A,0.0,0,0.0
SYNA,0.0,0.0,0.0,N/A,0.0,0,0.0
SYPR,0.0,0.0,0.0,2014-12-16,0.02,0,0.0
SYRE,0.0,0.0,0.0,N/A,0.0,0,0.0
SYZ,60.0,0.0,0.0,N/A,0.042,0,0.0
SZZL,0.0,0.0,0.0,N/A,0.0,0,0.0
SZZLU,0.0,0.0,0.0,N/A,0.0,0,0.0
TACH,0.0,0.0,0.0,N/A,0.0,0,0.0
TACHU,0.0,0.0,0.0,N/A,0.0,0,0.0
TACHW,0.0,0.0,0.0,N/A,0.0,0,0.0
TACO,0.0,0.0,0.0,N/A,0.0,0,0.0
TACOU,0.0,0.0,0.0,N/A,0.0,0,0.0
TACOW,0.0,0.0,0.0,N/A,0.0,0,0.0
TACT,0.0,0.0,0.0,2019-11-18,0.09,0,0.0
TALK,0.0,0.0,0.0,N/A,0.0,0,0.0
TALKW,0.0,0.0,0.0,N/A,0.0,0,0.0
TANH,0.0,0.0,0.0,N/A,0.0,0,0.0
TAOP,0.0,0.0,0.0,N/A,0.0,0,0.0
TAOX,0.0,0.0,0.0,N/A,0.0,0,0.0
TAOZ,0.0,0.0,0.0,N/A,0.0,0,0.0
TARA,0.0,0.0,0.0,N/A,0.0,0,0.0
TARK,0.0,0.0,0.0,N/A,14.707,0,0.0
TARS,0.0,0.0,0.0,N/A,0.0,0,0.0
TASK,0.0,0.0,0.0,2026-03-25,3.65,0,0.0
TATT,0.0,0.0,0.0,2017-06-04,0.34,0,0.0
TAVI,0.0,0.0,0.0,N/A,0.0,0,0.0
TAVIU,0.0,0.0,0.0,N/A,0.0,0,0.0
TAX,32.0,0.0,0.0,N/A,0.098,0,0.0
TAXE,358.0,0.0,0.0,N/A,0.159,0,0.0
TAXI,0.0,0.0,0.0,N/A,0.121,0,0.0
TAXS,0.0,0.0,0.0,N/A,0.107,0,0.0
TAXT,0.0,0.0,0.0,N/A,0.146,0,0.0
TAYD,0.0,0.0,0.0,1989-12-03,0.02,0,0.0
TBBK,0.0,0.0,0.0,N/A,0.0,0,0.0
TBCH,0.0,0.0,0.0,N/A,0.0,0,0.0
TBH,0.0,0.0,0.0,N/A,0.0,0,0.0
TBIL,417.0,0.0,0.0,N/A,0.147,0,0.0
TBLA,0.0,0.0,0.0,N/A,0.0,0,0.0
TBLAW,0.0,0.0,0.0,N/A,0.0,0,0.0
TBLD,567.0,1.25,28.15,2026-06-10,0.104,0,0.0
TBPH,0.0,0.0,0.0,N/A,0.0,0,0.0
TBRG,0.0,0.0,0.0,2020-08-13,0.1,0,0.0
TC,0.0,0.0,0.0,N/A,0.0,0,0.0
TCAN,0.0,0.0,0.0,N/A,0.0,0,0.0
TCBI,81.0,0.8,0.0,2026-05-31,0.2,0,0.0
TCBIO,692.0,1.44,0.0,2026-05-31,0.359,0,0.0
TCBK,292.0,1.44,35.79,2026-06-04,0.36,0,0.0
TCBS,142.0,0.24,16.51,2026-06-01,0.06,0,0.0
TCHI,225.0,0.0,0.0,N/A,0.462,0,0.0
TCMD,0.0,0.0,0.0,N/A,0.0,0,0.0
TCOM,57.0,0.3,4.57,2025-03-16,0.3,0,0.0
TCPC,2249.0,0.84,377.78,2026-06-15,0.17,0,0.0
TCRT,0.0,0.0,0.0,N/A,0.0,0,0.0
TCRX,0.0,0.0,0.0,N/A,0.0,0,0.0
TCX,0.0,0.0,0.0,N/A,0.268,0,0.0
TDAC,0.0,0.0,0.0,N/A,0.0,0,0.0
TDACU,0.0,0.0,0.0,N/A,0.0,0,0.0
TDACW,0.0,0.0,0.0,N/A,0.0,0,0.0
TDI,163.0,0.0,0.0,N/A,0.75,0,0.0
TDIC,0.0,0.0,0.0,N/A,0.0,0,0.0
TDIV,114.0,0.0,0.0,N/A,0.315,0,0.0
TDOG,0.0,0.0,0.0,N/A,0.0,0,0.0
TDOT,0.0,0.0,0.0,N/A,0.0,0,0.0
TDSB,212.0,0.0,0.0,N/A,0.174,0,0.0
TDSC,201.0,0.0,0.0,N/A,0.055,0,0.0
TDTH,0.0,0.0,0.0,N/A,0.0,0,0.0
TDUP,0.0,0.0,0.0,N/A,0.0,0,0.0
TDWD,0.0,0.0,0.0,N/A,0.0,0,0.0
TDWDU,0.0,0.0,0.0,N/A,0.0,0,0.0
TEAD,0.0,0.0,0.0,N/A,0.0,0,0.0
TEAM,0.0,0.0,0.0,N/A,0.0,0,0.0
TECH,63.0,0.32,45.71,2026-05-17,0.08,0,0.0
TECX,0.0,0.0,0.0,N/A,0.0,0,0.0
TECY,0.0,0.0,0.0,N/A,0.239,0,0.0
TEKX,21.0,0.0,0.0,N/A,0.141,0,0.0
TEKY,20.0,0.0,0.0,N/A,0.076,0,0.0
TELA,0.0,0.0,0.0,N/A,0.0,0,0.0
TELO,0.0,0.0,0.0,N/A,0.0,0,0.0
TEM,0.0,0.0,0.0,N/A,0.0,0,0.0
TENB,0.0,0.0,0.0,N/A,0.0,0,0.0
TENX,0.0,0.0,0.0,N/A,0.0,0,0.0
TER,13.0,0.52,9.09,2026-05-20,0.13,0,0.0
TERG,0.0,0.0,0.0,N/A,0.0,0,0.0
TEXN,0.0,0.0,0.0,N/A,0.111,0,0.0
TEXX,0.0,0.0,0.0,N/A,0.0,0,0.0
TFGZ,0.0,0.0,0.0,N/A,0.0,0,0.0
TFNS,0.0,0.0,0.0,N/A,0.135,0,0.0
TFSL,712.0,1.13,342.42,2026-06-09,0.283,0,0.0
TGHL,0.0,0.0,0.0,N/A,0.0,0,0.0
TGL,0.0,0.0,0.0,N/A,0.0,0,0.0
TGTX,0.0,0.0,0.0,N/A,0.0,0,0.0
TH,0.0,0.0,0.0,N/A,0.0,0,0.0
THCH,0.0,0.0,0.0,N/A,0.0,0,0.0
THFF,316.0,2.14,31.47,2026-03-31,0.56,0,0.0
THH,0.0,0.0,0.0,N/A,0.0,0,0.0
THMZ,41.0,0.0,0.0,N/A,0.038,0,0.0
THRM,0.0,0.0,0.0,N/A,0.0,0,0.0
THRV,0.0,0.0,0.0,N/A,0.16,0,0.0
THRY,0.0,0.0,0.0,N/A,0.0,0,0.0
THYM,0.0,0.0,0.0,N/A,0.185,0,0.0
THYP,0.0,0.0,0.0,N/A,0.0,0,0.0
TIGO,348.0,3.0,40.75,2026-07-07,2.0,0,0.0
TIGR,0.0,0.0,0.0,N/A,0.0,0,0.0
TIL,0.0,0.0,0.0,N/A,0.0,0,0.0
TILE,41.0,0.12,3.74,2026-06-04,0.03,0,0.0
TIPT,140.0,0.24,20.87,2026-05-17,0.06,0,0.0
TITN,0.0,0.0,0.0,N/A,0.0,0,0.0
TJGC,0.0,0.0,0.0,N/A,0.0,0,0.0
TKLF,1254.0,0.24,10.89,2025-09-29,0.0,0,0.0
TKNO,0.0,0.0,0.0,N/A,0.0,0,0.0
TKNS,0.0,0.0,0.0,N/A,0.0,0,0.0
TLA,0.0,0.0,0.0,N/A,0.392,0,0.0
TLF,0.0,0.0,0.0,2026-02-24,0.75,0,0.0
TLG,0.0,0.0,0.0,N/A,0.0,0,0.0
TLIH,0.0,0.0,0.0,N/A,0.0,0,0.0
TLN,0.0,0.0,0.0,N/A,0.0,0,0.0
TLNC,0.0,0.0,0.0,N/A,0.0,0,0.0
TLNCU,0.0,0.0,0.0,N/A,0.0,0,0.0
TLNCW,0.0,0.0,0.0,N/A,0.0,0,0.0
TLPH,0.0,0.0,0.0,N/A,0.0,0,0.0
TLRY,0.0,0.0,0.0,N/A,0.0,0,0.0
TLS,0.0,0.0,0.0,N/A,0.0,0,0.0
TLSA,0.0,0.0,0.0,N/A,0.0,0,0.0
TLSI,0.0,0.0,0.0,N/A,0.0,0,0.0
TLSIW,0.0,0.0,0.0,N/A,0.0,0,0.0
TLT,455.0,0.0,0.0,N/A,0.336,0,0.0
TLX,0.0,0.0,0.0,N/A,0.0,0,0.0
TMB,421.0,0.0,0.0,N/A,0.092,0,0.0
TMC,0.0,0.0,0.0,N/A,0.0,0,0.0
TMCI,0.0,0.0,0.0,N/A,0.0,0,0.0
TMCR,0.0,0.0,0.0,N/A,0.0,0,0.0
TMCWW,0.0,0.0,0.0,N/A,0.0,0,0.0
TMDX,0.0,0.0,0.0,N/A,0.0,0,0.0
TMED,0.0,0.0,0.0,N/A,0.162,0,0.0
TMNL,0.0,0.0,0.0,N/A,0.176,0,0.0
TMNS,0.0,0.0,0.0,N/A,0.139,0,0.0
TMSF,0.0,0.0,0.0,N/A,0.226,0,0.0
TMTS,0.0,0.0,0.0,N/A,0.0,0,0.0
TMTSU,0.0,0.0,0.0,N/A,0.0,0,0.0
TMUS,225.0,4.08,40.38,2026-05-28,1.02,0,0.0
TMUSI,0.0,0.0,0.0,N/A,0.0,0,0.0
TMUSL,0.0,0.0,0.0,N/A,0.0,0,0.0
TMUSZ,0.0,0.0,0.0,N/A,0.0,0,0.0
TMYY,0.0,0.0,0.0,N/A,0.282,0,0.0
TNDM,0.0,0.0,0.0,N/A,0.0,0,0.0
TNGX,0.0,0.0,0.0,N/A,0.0,0,0.0
TNMG,0.0,0.0,0.0,N/A,0.0,0,0.0
TNON,0.0,0.0,0.0,N/A,0.0,0,0.0
TNONW,0.0,0.0,0.0,N/A,0.0,0,0.0
TNXP,0.0,0.0,0.0,N/A,0.0,0,0.0
TNXT,0.0,0.0,0.0,N/A,0.0,0,0.0
TNYA,0.0,0.0,0.0,N/A,0.0,0,0.0
TOI,0.0,0.0,0.0,N/A,0.0,0,0.0
TOIIW,0.0,0.0,0.0,N/A,0.0,0,0.0
TOMZ,0.0,0.0,0.0,N/A,0.0,0,0.0
TONX,0.0,0.0,0.0,N/A,0.0,0,0.0
TOP,0.0,0.0,0.0,N/A,0.0,0,0.0
TORO,0.0,0.0,0.0,2026-05-03,0.9,0,0.0
TOUR,2145.0,1.2,96.85,2026-05-03,1.197,0,0.0
TOWN,329.0,1.09,51.92,2026-06-25,0.7,0,0.0
TOYO,0.0,0.0,0.0,N/A,0.0,0,0.0
TPCS,0.0,0.0,0.0,N/A,0.0,0,0.0
TPG,551.0,2.24,895.65,2026-05-10,0.59,0,0.0
TPGXL,0.0,0.0,0.0,N/A,0.434,0,0.0
TPLS,461.0,0.0,0.0,N/A,0.099,0,0.0
TPST,0.0,0.0,0.0,N/A,0.0,0,0.0
TQQQ,37.0,0.0,0.0,N/A,0.072,0,0.0
TQQY,5973.0,0.0,0.0,N/A,0.107,0,0.0
TRAW,0.0,0.0,0.0,N/A,0.0,0,0.0
TRAX,0.0,0.0,0.0,N/A,0.0,0,0.0
TRBF,0.0,0.0,0.0,N/A,0.197,0,0.0
TRDA,0.0,0.0,0.0,N/A,0.0,0,0.0
TREE,0.0,0.0,0.0,2012-12-12,1.0,0,0.0
TRGS,0.0,0.0,0.0,N/A,0.0,0,0.0
TRGSU,0.0,0.0,0.0,N/A,0.0,0,0.0
TRI,314.0,2.62,71.35,2026-05-19,0.655,0,0.0
TRIB,0.0,0.0,0.0,2015-06-04,1.1,0,0.0
TRIN,1208.0,2.04,116.93,2026-06-10,0.17,0,0.0
TRINI,0.0,0.0,0.0,N/A,0.492,0,0.0
TRINZ,0.0,0.0,0.0,N/A,0.492,0,0.0
TRIP,0.0,0.0,0.0,2019-11-18,3.5,0,0.0
TRMB,0.0,0.0,0.0,N/A,0.0,0,0.0
TRMD,994.0,2.8,62.17,2026-05-27,0.7,0,0.0
TRMK,233.0,1.0,25.73,2026-05-31,0.25,0,0.0
TRNR,0.0,0.0,0.0,N/A,0.0,0,0.0
TRNS,0.0,0.0,0.0,N/A,0.0,0,0.0
TRON,0.0,0.0,0.0,N/A,0.0,0,0.0
TROO,0.0,0.0,0.0,N/A,0.0,0,0.0
TROW,500.0,5.2,54.83,2026-06-14,1.3,0,0.0
TRS,41.0,0.16,45.71,2026-05-06,0.04,0,0.0
TRSG,0.0,0.0,0.0,N/A,0.0,0,0.0
TRST,299.0,1.52,43.99,2026-06-04,0.38,0,0.0
TRUC,0.0,0.0,0.0,N/A,0.0,0,0.0
TRUD,0.0,0.0,0.0,N/A,0.046,0,0.0
TRUF,0.0,0.0,0.0,N/A,0.0,0,0.0
TRUG,0.0,0.0,0.0,N/A,0.0,0,0.0
TRUH,0.0,0.0,0.0,N/A,0.0,0,0.0
TRUI,0.0,0.0,0.0,N/A,0.0,0,0.0
TRUO,0.0,0.0,0.0,N/A,0.0,0,0.0
TRUP,0.0,0.0,0.0,N/A,0.0,0,0.0
TRUT,0.0,0.0,0.0,N/A,0.026,0,0.0
TRVG,0.0,0.0,0.0,2023-11-13,2.825,0,0.0
TRVI,0.0,0.0,0.0,N/A,0.0,0,0.0
TSAT,0.0,0.0,0.0,N/A,1.5,0,0.0
TSBK,279.0,1.12,27.95,2026-05-07,0.29,0,0.0
TSCM,0.0,0.0,0.0,N/A,0.0,0,0.0
TSCO,329.0,0.96,45.81,2026-05-26,0.24,0,0.0
TSDD,925.0,0.0,0.0,N/A,0.651,0,0.0
TSEL,0.0,0.0,0.0,N/A,0.0,0,0.0
TSEM,0.0,0.0,0.0,1997-09-23,15.0,0,0.0
TSHA,0.0,0.0,0.0,N/A,0.0,0,0.0
TSL,0.0,0.0,0.0,N/A,6.657,0,0.0
TSLA,0.0,0.0,0.0,N/A,0.0,0,0.0
TSLG,778.0,0.0,0.0,N/A,0.61,0,0.0
TSLL,609.0,0.0,0.0,N/A,0.099,0,0.0
TSLQ,1154.0,0.0,0.0,N/A,1.918,0,0.0
TSLR,0.0,0.0,0.0,N/A,0.0,0,0.0
TSLS,348.0,0.0,0.0,N/A,0.338,0,0.0
TSMG,673.0,0.0,0.0,N/A,2.727,0,0.0
TSMU,0.0,0.0,0.0,N/A,0.0,0,0.0
TSMX,484.0,0.0,0.0,N/A,0.24,0,0.0
TSMZ,504.0,0.0,0.0,N/A,0.076,0,0.0
TSPY,1244.0,0.0,0.0,N/A,0.298,0,0.0
TSSI,0.0,0.0,0.0,N/A,0.0,0,0.0
TSUI,0.0,0.0,0.0,N/A,0.0,0,0.0
TSYX,0.0,0.0,0.0,N/A,0.09,0,0.0
TSYY,27609.0,0.0,0.0,N/A,0.24,0,0.0
TTAN,0.0,0.0,0.0,N/A,0.0,0,0.0
TTD,0.0,0.0,0.0,N/A,0.0,0,0.0
TTEC,0.0,0.0,0.0,2024-04-01,0.06,0,0.0
TTEK,104.0,0.29,15.57,2026-05-13,0.072,0,0.0
TTEQ,0.0,0.0,0.0,N/A,0.0,0,0.0
TTGT,0.0,0.0,0.0,N/A,0.0,0,0.0
TTMI,0.0,0.0,0.0,N/A,0.0,0,0.0
TTRX,0.0,0.0,0.0,N/A,0.0,0,0.0
TTWO,0.0,0.0,0.0,N/A,0.001,0,0.0
TUG,52.0,0.0,0.0,N/A,0.665,0,0.0
TUGN,1059.0,0.0,0.0,N/A,0.276,0,0.0
TULP,0.0,0.0,0.0,2017-01-08,4.9,0,0.0
TUR,214.0,0.0,0.0,N/A,0.359,0,0.0
TURB,0.0,0.0,0.0,N/A,0.0,0,0.0
TURF,0.0,0.0,0.0,N/A,0.432,0,0.0
TUSK,0.0,0.0,0.0,2019-05-08,0.125,0,0.0
TVA,0.0,0.0,0.0,N/A,0.0,0,0.0
TVACU,0.0,0.0,0.0,N/A,0.0,0,0.0
TVACW,0.0,0.0,0.0,N/A,0.0,0,0.0
TVAI,0.0,0.0,0.0,N/A,0.0,0,0.0
TVAIU,0.0,0.0,0.0,N/A,0.0,0,0.0
TVGN,0.0,0.0,0.0,N/A,0.0,0,0.0
TVGNW,0.0,0.0,0.0,N/A,0.0,0,0.0
TVRD,0.0,0.0,0.0,N/A,0.0,0,0.0
TVTX,0.0,0.0,0.0,N/A,0.0,0,0.0
TW,56.0,0.56,12.35,2026-05-31,0.14,0,0.0
TWAV,0.0,0.0,0.0,N/A,0.0,0,0.0
TWFG,0.0,0.0,0.0,N/A,0.0,0,0.0
TWG,0.0,0.0,0.0,N/A,0.0,0,0.0
TWIN,89.0,0.16,8.6,2026-05-17,0.04,0,0.0
TWLV,0.0,0.0,0.0,N/A,0.0,0,0.0
TWLVU,0.0,0.0,0.0,N/A,0.0,0,0.0
TWST,0.0,0.0,0.0,N/A,0.0,0,0.0
TXG,0.0,0.0,0.0,N/A,0.0,0,0.0
TXMD,0.0,0.0,0.0,N/A,0.0,0,0.0
TXN,184.0,5.68,95.04,2026-05-04,1.42,0,0.0
TXRH,180.0,3.0,44.5,2026-06-01,0.75,0,0.0
TXUE,98.0,0.0,0.0,N/A,0.338,0,0.0
TXUG,46.0,0.0,0.0,N/A,0.125,0,0.0
TXXD,0.0,0.0,0.0,N/A,0.003,0,0.0
TXXH,0.0,0.0,0.0,N/A,0.0,0,0.0
TXXS,0.0,0.0,0.0,N/A,0.006,0,0.0
TYGO,0.0,0.0,0.0,N/A,0.0,0,0.0
TYRA,0.0,0.0,0.0,N/A,0.0,0,0.0
TZOO,0.0,0.0,0.0,N/A,0.0,0,0.0
UAE,409.0,0.0,0.0,N/A,0.188,0,0.0
UAL,0.0,0.0,0.0,2008-01-06,2.15,0,0.0
UBCP,483.0,0.77,55.93,2026-06-09,0.368,0,0.0
UBND,476.0,0.0,0.0,N/A,0.084,0,0.0
UBRL,1517.0,0.0,0.0,N/A,2.216,0,0.0
UBSI,357.0,1.52,42.02,2026-06-11,0.38,0,0.0
UBXG,0.0,0.0,0.0,N/A,0.0,0,0.0
UCAR,0.0,0.0,0.0,N/A,0.0,0,0.0
UCFI,0.0,0.0,0.0,N/A,0.0,0,0.0
UCL,0.0,0.0,0.0,N/A,0.0,0,0.0
UCRD,417.0,0.0,0.0,N/A,0.073,0,0.0
UCTT,0.0,0.0,0.0,N/A,0.0,0,0.0
UCYB,149.0,0.0,0.0,N/A,0.272,0,0.0
UECG,0.0,0.0,0.0,N/A,0.0,0,0.0
UEIC,0.0,0.0,0.0,N/A,0.0,0,0.0
UEVM,306.0,0.0,0.0,N/A,0.657,0,0.0
UFCS,185.0,0.8,13.71,2026-06-04,0.16,0,0.0
UFG,0.0,0.0,0.0,N/A,0.0,0,0.0
UFIV,387.0,0.0,0.0,N/A,0.15,0,0.0
UFO,25.0,0.0,0.0,N/A,0.09,0,0.0
UFOX,36.0,0.0,0.0,N/A,0.096,0,0.0
UFPI,179.0,1.44,30.72,2026-05-31,0.36,0,0.0
UFPT,0.0,0.0,0.0,N/A,0.0,0,0.0
UG,715.0,0.5,96.15,2026-02-08,0.25,0,0.0
UGRO,0.0,0.0,0.0,N/A,0.0,0,0.0
UITB,417.0,0.0,0.0,N/A,0.163,0,0.0
UIVM,318.0,0.0,0.0,N/A,0.268,0,0.0
UK,0.0,0.0,0.0,N/A,0.0,0,0.0
ULBI,0.0,0.0,0.0,N/A,0.0,0,0.0
ULCC,0.0,0.0,0.0,N/A,0.0,0,0.0
ULH,258.0,0.42,18.18,2026-05-31,0.105,0,0.0
ULTA,0.0,0.0,0.0,2012-03-15,1.0,0,0.0
ULTI,0.0,0.0,0.0,N/A,0.215,0,0.0
ULVM,158.0,0.0,0.0,N/A,0.032,0,0.0
UMBF,136.0,1.72,14.52,2026-06-09,0.43,0,0.0
UMBFO,739.0,1.94,0.0,2026-06-29,0.484,0,0.0
UMMA,95.0,0.0,0.0,N/A,0.12,0,0.0
UNB,630.0,1.44,57.37,2026-04-26,0.36,0,0.0
UNCY,0.0,0.0,0.0,N/A,0.0,0,0.0
UNHG,0.0,0.0,0.0,N/A,1.898,0,0.0
UNIT,0.0,0.0,0.0,2024-06-13,0.2492,0,0.0
UNIY,484.0,0.0,0.0,N/A,0.19,0,0.0
UNTY,118.0,0.62,10.1,2026-06-03,0.16,0,0.0
UONE,0.0,0.0,0.0,N/A,0.0,0,0.0
UONEK,0.0,0.0,0.0,N/A,0.0,0,0.0
UPB,0.0,0.0,0.0,N/A,0.0,0,0.0
UPBD,872.0,1.56,108.33,2026-06-15,0.39,0,0.0
UPC,0.0,0.0,0.0,N/A,0.0,0,0.0
UPGR,27.0,0.0,0.0,N/A,0.025,0,0.0
UPLD,0.0,0.0,0.0,N/A,0.0,0,0.0
UPSG,0.0,0.0,0.0,N/A,0.0,0,0.0
